TIME,PC,INSTRUCTION,REG_DEST,PREV_VALUE,NEW_VALUE,UPDATE_TYPE
42312000,0000000000015530,00000513,x10,000000003fbffee8,0000000000000000,ALU
42316000,0000000000015534,00013403,x8,000000003fbffee8,0000000000010b00,LOAD
42319000,0000000000015538,01010113,x2,000000003fbffeb0,000000003fbffec0,ALU
42417000,0000000000010638,a0023683,x13,0000000000000000,0000000000000000,LOAD
42465000,000000000001063c,9f823703,x14,0000000000029604,0000000000000000,LOAD
42469000,0000000000010640,b601b603,x12,000000003fc00018,000000003fc00018,LOAD
42473000,0000000000010644,01013583,x11,0000000000000000,000000003fc00008,LOAD
42477000,0000000000010648,00c12503,x10,0000000000000000,0000000000000001,LOAD
42481000,000000000001064c,01813783,x15,0000000000097050,00000000000102ec,LOAD
42595000,0000000000010658,02810713,x14,0000000000000000,000000003fbffee8,ALU
42602000,0000000000010660,000780e7,x1,0000000000010634,0000000000010664,JUMP
42659500,00000000000102ec,fe010113,x2,000000003fbffec0,000000003fbffea0,ALU
42666500,00000000000102f4,00050413,x8,0000000000010b00,0000000000000001,ALU
42669500,00000000000102f8,00074537,x10,0000000000000001,0000000000074000,ALU
42672500,00000000000102fc,05050513,x10,0000000000074000,0000000000074050,ALU
42736500,0000000000010308,00058493,x9,0000000000010bd8,000000003fc00008,ALU
42739500,000000000001030c,024070ef,x1,0000000000010664,0000000000010310,JUMP
42797500,0000000000017330,fd010113,x2,000000003fbffea0,000000003fbffe70,ALU
42866500,000000000001734c,00050993,x19,0000000000000000,0000000000074050,ALU
42869500,0000000000017350,37d0d0ef,x1,0000000000010310,0000000000017354,JUMP
42923500,0000000000024ecc,00757793,x15,00000000000102ec,0000000000000000,ALU
42926500,0000000000024ed0,00050593,x11,000000003fc00008,0000000000074050,ALU
42932500,0000000000024ed8,000967b7,x15,0000000000000000,0000000000096000,ALU
43014000,0000000000024edc,9207b683,x13,0000000000000000,7f7f7f7f7f7f7f7f,LOAD
43017000,0000000000024ee0,fff00613,x12,000000003fc00018,ffffffffffffffff,ALU
43020000,0000000000024ee4,00850513,x10,0000000000074050,0000000000074058,ALU
43125000,0000000000024ee8,ff853703,x14,000000003fbffee8,6f77206f6c6c6548,LOAD
43128000,0000000000024eec,00d777b3,x15,0000000000096000,6f77206f6c6c6548,ALU
43131000,0000000000024ef0,00d787b3,x15,6f77206f6c6c6548,eef69feeebebe4c7,ALU
43134000,0000000000024ef4,00d76733,x14,6f77206f6c6c6548,7f7f7f7f7f7f7f7f,ALU
43137000,0000000000024ef8,00e7e7b3,x15,eef69feeebebe4c7,ffffffffffffffff,ALU
43197000,0000000000024ee4,00850513,x10,0000000000074058,0000000000074060,ALU
43201000,0000000000024ee8,ff853703,x14,7f7f7f7f7f7f7f7f,0000000021646c72,LOAD
43204000,0000000000024eec,00d777b3,x15,ffffffffffffffff,0000000021646c72,ALU
43207000,0000000000024ef0,00d787b3,x15,0000000021646c72,7f7f7f7fa0e3ebf1,ALU
43210000,0000000000024ef4,00d76733,x14,0000000021646c72,7f7f7f7f7f7f7f7f,ALU
43213000,0000000000024ef8,00e7e7b3,x15,7f7f7f7fa0e3ebf1,7f7f7f7fffffffff,ALU
43220000,0000000000024f00,ff854783,x15,7f7f7f7fffffffff,0000000000000072,LOAD
43223000,0000000000024f04,40b505b3,x11,0000000000074050,0000000000000010,ALU
43230000,0000000000024f0c,ff954783,x15,0000000000000072,000000000000006c,LOAD
43237000,0000000000024f14,ffa54783,x15,000000000000006c,0000000000000064,LOAD
43244000,0000000000024f1c,ffb54783,x15,0000000000000064,0000000000000021,LOAD
43251000,0000000000024f24,ffc54703,x14,7f7f7f7f7f7f7f7f,0000000000000000,LOAD
43255000,0000000000024f28,ffd54683,x13,7f7f7f7f7f7f7f7f,0000000000000000,LOAD
43259000,0000000000024f2c,ffe54783,x15,0000000000000021,0000000000000000,LOAD
43313500,0000000000024f88,ffc58513,x10,0000000000074060,000000000000000c,ALU
43322000,0000000000017354,9281b483,x9,000000003fc00008,0000000000094218,LOAD
43325000,0000000000017358,00050413,x8,0000000000000001,000000000000000c,ALU
43404000,000000000001735c,0004a783,x15,0000000000000000,fffffffffbad2084,LOAD
43407000,0000000000017360,03079713,x14,0000000000000000,2084000000000000,ALU
43461000,0000000000017368,0884b783,x15,fffffffffbad2084,00000000000967b8,LOAD
43464000,000000000001736c,90020a13,x20,0000000000000000,0000000000098000,ALU
43566000,0000000000017370,0087b703,x14,2084000000000000,0000000000000000,LOAD
43572000,0000000000017378,00100513,x10,000000000000000c,0000000000000001,ALU
43575000,000000000001737c,4dc00893,x17,00000000000004dc,00000000000004dc,ALU
43622500,0000000000017380,00078593,x11,0000000000000010,00000000000967b8,ALU
43625500,0000000000017384,00000613,x12,ffffffffffffffff,0000000000000000,ALU
43628500,0000000000017388,00050693,x13,0000000000000000,0000000000000001,ALU
43633000,000000000001738c,00000073,x10,0000000000000001,0000000000000000,ECALL
43634000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43635000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43635500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43636000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43636500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43637000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43637500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43638000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43638500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43639000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43639500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43640000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43640500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43641000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43641500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43642000,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43642500,000000000001738c,00000073,x10,0000000000000000,0000000000000000,ECALL
43650000,0000000000017398,0884b783,x15,00000000000967b8,00000000000967b8,LOAD
43701000,000000000001739c,9281b503,x10,0000000000000000,0000000000094218,LOAD
43806000,00000000000173a4,0047a703,x14,0000000000000000,0000000000000000,LOAD
43809000,00000000000173a8,0017071b,x14,0000000000000000,0000000000000001,ALU
43884000,00000000000173b0,0c052783,x15,00000000000967b8,0000000000000000,LOAD
43937500,00000000000173d4,fff00793,x15,0000000000000000,ffffffffffffffff,ALU
43945500,00000000000173dc,0d853a03,x20,0000000000098000,000000000008e7d8,LOAD
43948500,00000000000173e0,0008e7b7,x15,ffffffffffffffff,000000000008e000,ALU
43951500,00000000000173e4,0008f737,x14,0000000000000001,000000000008f000,ALU
43954500,00000000000173e8,5e078793,x15,000000000008e000,000000000008e5e0,ALU
43957500,00000000000173ec,bc870713,x14,000000000008f000,000000000008ebc8,ALU
43960500,00000000000173f0,40f70733,x14,000000000008ebc8,00000000000005e8,ALU
43963500,00000000000173f4,40fa07b3,x15,000000000008e5e0,00000000000001f8,ALU
44070000,00000000000173fc,038a3783,x15,00000000000001f8,000000000001aa64,LOAD
44074500,0000000000017400,00040613,x12,0000000000000000,000000000000000c,ALU
44077500,0000000000017404,00098593,x11,00000000000967b8,0000000000074050,ALU
44080500,0000000000017408,000780e7,x1,0000000000017354,000000000001740c,JUMP
44129500,000000000001aa64,fc010113,x2,000000003fbffe70,000000003fbffe30,ALU
44205500,000000000001aa84,00000a13,x20,000000000008e7d8,0000000000000000,ALU
44256000,000000000001aa8c,00052703,x14,00000000000005e8,fffffffffbad2084,LOAD
44259000,000000000001aa90,000017b7,x15,000000000001aa64,0000000000001000,ALU
44262000,000000000001aa94,a007879b,x15,0000000000001000,0000000000000a00,ALU
44265000,000000000001aa98,00f77733,x14,fffffffffbad2084,0000000000000000,ALU
44268000,000000000001aa9c,00050413,x8,000000000000000c,0000000000094218,ALU
44271000,000000000001aaa0,00060493,x9,0000000000094218,000000000000000c,ALU
44274000,000000000001aaa4,00058993,x19,0000000000074050,0000000000074050,ALU
44349000,000000000001aaa8,02853503,x10,0000000000094218,0000000000000000,LOAD
44356000,000000000001aab0,03043783,x15,0000000000000a00,0000000000000000,LOAD
44359000,000000000001aab4,40a78733,x14,0000000000000000,0000000000000000,ALU
44365000,000000000001aabc,00048913,x18,0000000000000000,000000000000000c,ALU
44415500,000000000001aac0,0d843a03,x20,0000000000000000,000000000008e7d8,LOAD
44418500,000000000001aac4,0008e7b7,x15,0000000000000000,000000000008e000,ALU
44421500,000000000001aac8,0008f737,x14,0000000000000000,000000000008f000,ALU
44424500,000000000001aacc,5e078793,x15,000000000008e000,000000000008e5e0,ALU
44427500,000000000001aad0,bc870713,x14,000000000008f000,000000000008ebc8,ALU
44430500,000000000001aad4,40f70733,x14,000000000008ebc8,00000000000005e8,ALU
44433500,000000000001aad8,40fa07b3,x15,000000000008e5e0,00000000000001f8,ALU
44541000,000000000001aae0,018a3783,x15,00000000000001f8,000000000001b5f4,LOAD
44544000,000000000001aae4,fff00593,x11,0000000000074050,ffffffffffffffff,ALU
44547000,000000000001aae8,00040513,x10,0000000000000000,0000000000094218,ALU
44550000,000000000001aaec,000780e7,x1,000000000001740c,000000000001aaf0,JUMP
44598500,000000000001b5f4,00052783,x15,000000000001b5f4,fffffffffbad2084,LOAD
44601500,000000000001b5f8,0087f713,x14,00000000000005e8,0000000000000000,ALU
44651500,000000000001b600,fe010113,x2,000000003fbffe30,000000003fbffe10,ALU
44670500,000000000001b614,03479693,x13,0000000000000001,0840000000000000,ALU
44673500,000000000001b618,00058493,x9,000000000000000c,ffffffffffffffff,ALU
44676500,000000000001b61c,00050413,x8,0000000000094218,0000000000094218,ALU
44680500,000000000001b620,02053703,x14,0000000000000000,0000000000000000,LOAD
44738500,000000000001b794,00040513,x10,0000000000094218,0000000000094218,ALU
44741500,000000000001b798,665000ef,x1,000000000001aaf0,000000000001b79c,JUMP
44790500,000000000001c5fc,03853783,x15,fffffffffbad2084,0000000000000000,LOAD
44840000,000000000001c608,00052783,x15,0000000000000000,fffffffffbad2084,LOAD
44843000,000000000001c60c,fe010113,x2,000000003fbffe10,000000003fbffdf0,ALU
44962000,000000000001c620,0027f713,x14,0000000000000000,0000000000000000,ALU
44965000,000000000001c624,00050413,x8,0000000000094218,0000000000094218,ALU
45027500,000000000001c664,0d843483,x9,ffffffffffffffff,000000000008e7d8,LOAD
45030500,000000000001c668,0008e7b7,x15,fffffffffbad2084,000000000008e000,ALU
45033500,000000000001c66c,0008f737,x14,0000000000000000,000000000008f000,ALU
45036500,000000000001c670,5e078793,x15,000000000008e000,000000000008e5e0,ALU
45039500,000000000001c674,bc870713,x14,000000000008f000,000000000008ebc8,ALU
45042500,000000000001c678,40f70733,x14,000000000008ebc8,00000000000005e8,ALU
45045500,000000000001c67c,40f487b3,x15,000000000008e5e0,00000000000001f8,ALU
45144000,000000000001c684,0684b783,x15,00000000000001f8,0000000000045540,LOAD
45147000,000000000001c688,00040513,x10,0000000000094218,0000000000094218,ALU
45150000,000000000001c68c,000780e7,x1,000000000001b79c,000000000001c690,JUMP
45201500,0000000000045540,07052783,x15,0000000000045540,0000000000000001,LOAD
45204500,0000000000045544,f6010113,x2,000000003fbffdf0,000000003fbffd50,ALU
45223500,0000000000045558,00050413,x8,0000000000094218,0000000000094218,ALU
45230500,0000000000045560,0d853483,x9,000000000008e7d8,000000000008e7d8,LOAD
45233500,0000000000045564,0008e7b7,x15,0000000000000001,000000000008e000,ALU
45236500,0000000000045568,0008f737,x14,00000000000005e8,000000000008f000,ALU
45239500,000000000004556c,5e078793,x15,000000000008e000,000000000008e5e0,ALU
45242500,0000000000045570,bc870713,x14,000000000008f000,000000000008ebc8,ALU
45245500,0000000000045574,40f70733,x14,000000000008ebc8,00000000000005e8,ALU
45248500,0000000000045578,40f487b3,x15,000000000008e5e0,00000000000001f8,ALU
45300500,0000000000045580,0904b783,x15,00000000000001f8,000000000001a3bc,LOAD
45303500,0000000000045584,00010593,x11,ffffffffffffffff,000000003fbffd50,ALU
45306500,0000000000045588,00040513,x10,0000000000094218,0000000000094218,ALU
45309500,000000000004558c,000780e7,x1,000000000001c690,0000000000045590,JUMP
45368500,000000000001a3bc,00058613,x12,000000000000000c,000000003fbffd50,ALU
45414500,000000000001a3c0,07052583,x11,000000003fbffd50,0000000000000001,LOAD
45417500,000000000001a3c4,00000513,x10,0000000000094218,0000000000000000,ALU
45473500,000000000002736c,00058513,x10,0000000000000000,0000000000000001,ALU
45476500,0000000000027370,00500893,x17,00000000000004dc,0000000000000005,ALU
45479500,0000000000027374,00060593,x11,0000000000000001,000000003fbffd50,ALU
45484000,0000000000027378,00000073,x10,0000000000000001,0000000000000000,ECALL
45485000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45486000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45487000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45488000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45489000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45490000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45491000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45492000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45493000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45493500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45494000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45494500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45495000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45495500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45496000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45496500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45497000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45497500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45498000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45498500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45499000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45499500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45500000,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45500500,0000000000027378,00000073,x10,0000000000000000,0000000000000000,ECALL
45554500,0000000000027384,0007851b,x10,0000000000000000,000000000001a3bc,ALU
45654000,0000000000045594,01012783,x15,000000000001a3bc,0000000000000001,LOAD
45657000,0000000000045598,0000f6b7,x13,0840000000000000,000000000000f000,ALU
45660000,000000000004559c,00002737,x14,00000000000005e8,0000000000002000,ALU
45663000,00000000000455a0,00d7f7b3,x15,0000000000000001,0000000000000000,ALU
45723000,00000000000455a8,03812483,x9,000000000008e7d8,0000000000000400,LOAD
45726000,00000000000455ac,000027b7,x15,0000000000000000,0000000000002000,ALU
45729000,00000000000455b0,ffe7879b,x15,0000000000002000,0000000000001ffe,ALU
45732000,00000000000455b4,fff4871b,x14,0000000000002000,00000000000003ff,ALU
45738000,00000000000455bc,00048513,x10,000000000001a3bc,0000000000000400,ALU
45794500,00000000000455c0,981dd0ef,x1,0000000000045590,00000000000455c4,JUMP
45894000,0000000000022f40,9681b303,x6,00000000000004dc,0000000000000000,LOAD
45900000,0000000000022f48,fe010113,x2,000000003fbffd50,000000003fbffd30,ALU
46005000,0000000000022f50,02823403,x8,0000000000094218,0000000000094698,LOAD
46120000,0000000000022f5c,00050493,x9,0000000000000400,0000000000000400,ALU
46182000,0000000000022f64,00442783,x15,0000000000001ffe,0000000000000001,LOAD
46185000,0000000000022f68,0047f793,x15,0000000000000001,0000000000000000,ALU
46191000,0000000000022f70,00100513,x10,0000000000000400,0000000000000001,ALU
46194000,0000000000022f74,4dc00893,x17,0000000000000005,00000000000004dc,ALU
46197000,0000000000022f78,00040593,x11,000000003fbffd50,0000000000094698,ALU
46200000,0000000000022f7c,00000613,x12,000000003fbffd50,0000000000000000,ALU
46253500,0000000000022f80,00050693,x13,000000000000f000,0000000000000001,ALU
46258000,0000000000022f84,00000073,x10,0000000000000001,0000000000000000,ECALL
46259000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46260000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46260500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46261000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46261500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46262000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46262500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46263000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46263500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46264000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46264500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46265000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46265500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46266000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46266500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46267000,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46267500,0000000000022f84,00000073,x10,0000000000000000,0000000000000000,ECALL
46274000,0000000000022f90,00048593,x11,0000000000094698,0000000000000400,ALU
46277000,0000000000022f94,00040513,x10,0000000000000000,0000000000094698,ALU
46280000,0000000000022f98,c60fe0ef,x1,00000000000455c4,0000000000022f9c,JUMP
46331500,00000000000213f8,f4010113,x2,000000003fbffd30,000000003fbffc70,ALU
46427500,0000000000021430,fbf00793,x15,0000000000000000,ffffffffffffffbf,ALU
46437500,000000000002143c,01758313,x6,0000000000000000,0000000000000417,ALU
46487500,0000000000021440,01f00793,x15,ffffffffffffffbf,000000000000001f,ALU
