TIME,OP,PC,ADDR,SIZE,SIGN,DATA,HIT_MISS,SET,TAG,WAY,INSTRUCTION
22307500,WRITE,0000000000022f54,000000003fbffd18,7,1,0000000000000002, HIT,20,0000000007f7ff,1,00913423
22311000,WRITE,0000000000022f58,000000003fbffd28,7,1,00000000000526d4, HIT,20,0000000007f7ff,1,00113c23
22311500,WRITE,0000000000022f58,000000003fbffd28,7,1,00000000000526d4, HIT,20,0000000007f7ff,1,00113c23
22369000, READ,0000000000022f64,000000000009469c,4,1,0000000000000000, HIT,26,00000000000128,1,00442783
22369500, READ,0000000000022f64,000000000009469c,4,1,0000000000000000, HIT,26,00000000000128,1,00442783
22522500,WRITE,00000000000213fc,000000003fbffd08,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0a113c23
22523000,WRITE,00000000000213fc,000000003fbffd08,7,1,0000000000022f9c, HIT,20,0000000007f7ff,1,0a113c23
22567500,WRITE,0000000000021400,000000003fbffd00,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0a813823
22568000,WRITE,0000000000021400,000000003fbffd00,7,1,0000000000094698, HIT,20,0000000007f7ff,1,0a813823
22639000,WRITE,0000000000021404,000000003fbffcf8,7,1,0000000000000024, HIT,19,0000000007f7ff,1,0a913423
22639500,WRITE,0000000000021404,000000003fbffcf8,7,1,0000000000000024, HIT,19,0000000007f7ff,1,0a913423
22643000,WRITE,0000000000021408,000000003fbffcf0,7,1,0000000000000001, HIT,19,0000000007f7ff,1,0b213023
22643500,WRITE,0000000000021408,000000003fbffcf0,7,1,0000000000000001, HIT,19,0000000007f7ff,1,0b213023
22647000,WRITE,000000000002140c,000000003fbffce8,7,1,000000003fbffd30, HIT,19,0000000007f7ff,1,09313c23
22647500,WRITE,000000000002140c,000000003fbffce8,7,1,000000003fbffd30, HIT,19,0000000007f7ff,1,09313c23
22651000,WRITE,0000000000021410,000000003fbffce0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09413823
22651500,WRITE,0000000000021410,000000003fbffce0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09413823
22655000,WRITE,0000000000021414,000000003fbffcd8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09513423
22655500,WRITE,0000000000021414,000000003fbffcd8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09513423
22659000,WRITE,0000000000021418,000000003fbffcd0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09613023
22659500,WRITE,0000000000021418,000000003fbffcd0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,09613023
22663000,WRITE,000000000002141c,000000003fbffcc8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07713c23
22663500,WRITE,000000000002141c,000000003fbffcc8,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07713c23
22667000,WRITE,0000000000021420,000000003fbffcc0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07813823
22667500,WRITE,0000000000021420,000000003fbffcc0,7,1,0000000000000000, HIT,19,0000000007f7ff,1,07813823
22771000,WRITE,0000000000021424,000000003fbffcb8,7,1,0000000000000003, HIT,18,0000000007f7ff,1,07913423
22771500,WRITE,0000000000021424,000000003fbffcb8,7,1,0000000000000003, HIT,18,0000000007f7ff,1,07913423
22775000,WRITE,0000000000021428,000000003fbffcb0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,07a13023
22775500,WRITE,0000000000021428,000000003fbffcb0,7,1,0000000000000000, HIT,18,0000000007f7ff,1,07a13023
22779000,WRITE,000000000002142c,000000003fbffca8,7,1,0000000000000000, HIT,18,0000000007f7ff,1,05b13c23
22779500,WRITE,000000000002142c,000000003fbffca8,7,1,0000000000000000, HIT,18,0000000007f7ff,1,05b13c23
22840000,WRITE,0000000000021438,000000003fbffc60,7,1,0000000000000024, HIT,17,0000000007f7ff,1,00b13823
22840500,WRITE,0000000000021438,000000003fbffc60,7,1,0000000000000024, HIT,17,0000000007f7ff,1,00b13823
23017000, READ,0000000000021458,0000000000095c48,7,1,0000000000000080, HIT,17,0000000000012b,1,b581b783
23017500, READ,0000000000021458,0000000000095c48,7,1,0000000000000080, HIT,17,0000000000012b,1,b581b783
23071000,WRITE,0000000000021460,000000003fbffc70,4,1,0000000000000003, HIT,17,0000000007f7ff,1,02e12023
23071500,WRITE,0000000000021460,000000003fbffc70,4,1,0000000000000003, HIT,17,0000000007f7ff,1,02e12023
23188000, READ,0000000000021b18,00000000000946a8,7,1,0000000000000000, HIT,26,00000000000128,1,00873603
23188500, READ,0000000000021b18,00000000000946a8,7,1,0000000000000000, HIT,26,00000000000128,1,00873603
